,title,location,department,salary_range,company_profile,employment_type,required_experience,required_education,industry,function,fraudulent
11455,7614,30,1010,0,25,1,3,0,14,2,0
11456,657,1317,2,0,906,4,2,1,54,10,0
11457,7615,1052,25,0,1433,1,3,3,33,20,0
11458,7616,1121,2,0,15,2,1,3,0,2,0
11459,7617,971,2,132,64,1,4,0,30,3,0
11460,7618,2486,2,0,48,1,2,0,43,3,0
11461,7619,0,2,0,1434,2,1,0,23,2,0
11462,7620,744,2,0,530,2,1,0,0,31,0
11463,7621,744,2,0,530,2,1,0,0,31,0
11464,7622,582,2,0,539,1,2,0,84,6,0
11465,7623,20,2,0,1332,5,0,2,5,30,0
11466,1381,1918,3,0,923,1,2,0,84,3,0
11467,555,74,2,0,17,1,1,0,0,2,0
11468,2049,37,2,0,1398,1,1,0,61,28,0
11469,63,381,2,0,17,1,1,0,0,2,0
11470,7624,0,2,0,114,1,3,0,5,36,0
11471,7625,66,2,0,560,2,1,0,0,2,0
11472,943,54,899,0,680,1,3,5,14,6,0
11473,226,19,2,0,904,1,2,1,5,10,0
11474,407,37,2,0,17,1,1,0,2,2,0
11475,3003,80,42,0,85,1,1,1,9,6,0
11476,7626,2195,30,0,77,1,2,1,2,6,0
11477,7627,996,888,0,709,1,4,1,21,6,0
11478,7628,272,2,188,515,1,3,1,5,35,0
11479,7629,2487,2,0,15,5,3,0,24,3,0
11480,7630,1490,3,0,671,0,3,1,29,3,0
11481,58,336,2,0,27,4,1,1,16,2,0
11482,7631,1407,2,0,932,3,1,2,52,2,0
11483,7632,264,0,0,548,2,1,0,0,2,0
11484,7633,7,2,0,7,2,1,0,0,2,0
11485,7634,2488,2,0,15,2,1,3,0,3,0
11486,7635,448,2,0,147,1,1,0,2,6,0
11487,7636,229,2,0,15,1,1,3,0,9,0
11488,7637,161,2,0,203,1,2,0,2,8,0
11489,7638,2489,5,0,5,1,4,0,28,18,0
11490,6277,132,2,0,5,2,1,0,0,2,0
11491,7639,6,84,0,42,1,4,1,0,2,0
11492,521,54,233,0,680,1,2,1,14,19,0
11493,7640,14,44,0,96,1,2,1,5,6,0
11494,7641,7,2,0,1197,1,2,1,2,2,0
11495,7642,624,2,639,5,1,2,2,16,32,0
11497,4726,83,2,0,5,2,1,0,0,2,0
11498,466,7,2,0,225,1,1,0,9,9,0
11499,2071,2490,0,0,179,1,2,1,15,0,0
11500,7643,11,2,0,359,1,1,0,0,2,0
11501,7644,9,2,118,1193,1,3,3,1,1,0
11502,7645,1058,2,0,15,1,0,3,0,1,0
11503,7646,272,20,0,51,2,1,0,0,2,1
11504,517,2491,2,0,15,2,1,0,0,2,0
11505,7647,2492,2,0,5,1,2,1,3,4,0
11506,7648,7,2,0,1197,1,2,0,2,10,0
11507,7649,437,2,0,51,1,1,0,0,2,1
11508,4709,448,2,0,147,1,1,0,0,17,0
11509,7650,529,25,0,68,2,1,0,0,2,0
11510,7651,652,2,0,15,2,1,0,0,2,0
11511,7652,59,160,0,1435,1,2,0,23,6,0
11512,7653,54,2,252,1436,1,2,0,21,1,0
11513,7654,268,2,31,5,1,3,4,40,2,0
11514,487,2493,2,0,234,1,3,1,67,3,0
11515,6286,7,129,0,210,1,6,2,0,8,1
11516,7655,51,2,0,899,1,0,0,0,8,0
11517,975,111,962,0,471,1,2,0,0,2,0
11518,7656,7,2,0,1197,1,1,0,48,2,0
11519,7657,693,2,0,5,0,0,0,42,0,0
11520,7658,6,84,0,42,1,1,0,0,2,0
11521,6985,19,299,0,28,1,2,0,2,10,0
11522,0,0,2,0,682,1,0,0,0,0,0
11523,4622,513,111,0,518,1,4,0,1,10,0
11524,7659,111,2,0,1197,1,2,1,2,8,0
11525,551,700,2,0,1042,1,1,0,0,2,0
11526,3349,74,2,0,17,1,1,0,0,2,0
11527,7660,1047,52,0,10,2,1,0,0,2,0
11528,7661,381,1026,0,5,1,3,1,52,2,0
11529,2887,14,2,640,140,1,6,1,5,8,0
11530,1989,369,2,0,136,1,6,1,30,1,0
11531,640,11,2,0,624,1,1,0,2,6,0
11532,7662,2494,2,0,15,1,1,0,75,9,0
11533,7663,132,2,641,1437,3,4,0,122,7,0
11534,7664,584,1027,0,41,1,2,7,6,24,0
11535,422,59,111,0,533,1,2,1,83,28,0
11536,7665,11,0,0,468,1,1,0,0,0,0
11537,7666,1556,309,642,5,4,4,3,28,20,0
11538,4049,147,16,0,210,1,2,2,1,8,1
11539,35,2495,2,0,27,4,1,1,16,2,0
11540,2071,6,0,0,5,1,2,1,9,0,0
11541,617,272,16,0,210,1,2,1,66,8,1
11542,6784,272,129,0,210,1,6,2,12,8,1
11543,7667,1759,0,0,1111,3,0,4,1,7,0
11544,7668,74,2,0,376,4,2,0,56,32,0
11545,7669,112,3,0,68,2,1,0,0,3,0
11546,7670,80,0,0,10,5,1,1,0,0,0
11547,35,1798,2,0,27,4,1,1,16,2,0
11548,6290,7,126,0,210,1,2,1,51,6,1
11549,7671,147,126,0,210,1,2,1,5,6,1
11550,7672,147,126,0,210,1,2,1,1,6,1
11551,7673,93,25,0,110,1,2,1,5,27,0
11552,970,93,2,0,267,1,3,1,1,3,0
11553,369,184,2,643,1195,1,4,1,2,8,0
11554,7674,27,2,0,1324,1,2,0,1,2,0
11555,7675,77,747,0,85,2,1,0,0,2,0
11556,7676,448,2,0,147,1,6,2,5,2,0
11557,7677,373,2,321,272,3,3,7,69,2,0
11558,7678,3,112,644,741,1,2,1,7,9,0
11559,7679,114,2,0,5,1,2,0,9,8,0
11560,7680,11,34,0,816,1,2,0,9,8,0
11561,7681,14,588,0,96,4,1,0,5,18,0
11562,35,1899,2,0,27,4,1,1,16,2,0
11563,7682,252,2,0,5,2,0,4,1,32,0
11564,7683,799,1028,0,1429,0,2,1,32,32,0
11565,7684,147,126,0,224,1,2,1,2,6,1
11566,7685,811,2,0,157,1,1,0,0,2,0
11567,7686,143,2,0,15,5,1,0,24,2,0
11568,7687,58,16,645,469,1,5,1,9,8,0
11569,7671,147,126,0,224,1,2,1,5,6,1
11570,7688,369,185,0,1438,4,3,3,59,1,0
11571,107,1353,2,0,934,1,3,1,1,0,0
11572,1022,272,16,0,210,1,6,2,66,8,1
11573,7689,49,16,618,277,1,2,1,9,8,0
11574,7690,0,3,55,125,1,2,1,9,3,0
11575,139,348,2,26,5,1,4,3,6,3,0
11577,7691,1418,2,0,15,2,1,3,0,9,0
11578,7692,2496,0,0,10,2,1,0,0,0,0
11579,35,1963,2,0,27,4,1,1,16,2,0
11580,7047,0,2,0,444,1,1,0,34,2,0
11581,229,0,2,28,114,1,3,1,5,27,0
11582,5824,2081,129,0,210,1,2,1,12,8,1
11583,7693,2444,2,0,2,1,3,0,15,18,0
11584,7694,2497,3,133,5,1,4,11,23,3,0
11585,35,1797,2,0,27,4,1,1,16,2,0
11586,7695,200,27,0,60,1,3,0,40,6,0
11587,7672,147,126,0,224,1,2,1,1,6,1
11588,7696,3,2,0,438,1,2,0,1,14,0
11589,1503,2498,0,126,90,1,4,1,5,0,0
11590,99,108,1029,0,254,2,1,0,0,2,0
11591,7697,862,2,0,5,2,1,0,0,2,0
11592,7698,91,2,0,278,1,1,3,22,3,0
11593,3987,448,2,0,147,1,1,0,5,2,0
11594,7699,2499,30,0,72,1,1,1,5,2,0
11595,7700,2127,2,0,1274,1,3,1,74,14,0
11596,1671,59,0,0,20,1,2,1,12,0,0
11597,485,353,100,0,233,1,1,0,12,2,0
11598,7701,20,2,0,186,1,1,0,5,1,0
11599,7693,933,2,0,2,1,3,0,15,18,0
11600,7702,11,0,0,10,1,1,0,0,0,0
11601,7703,2087,2,0,191,1,2,1,78,24,0
11602,1191,381,2,0,17,1,1,0,0,2,0
11603,7704,239,44,0,96,1,1,0,48,6,0
11604,7705,2195,2,0,77,1,1,0,5,2,0
11605,7706,114,2,0,5,1,2,0,9,8,0
11606,333,255,2,625,169,1,4,3,12,2,0
11607,5645,309,997,38,119,1,1,0,13,3,0
11608,215,121,2,0,17,1,1,0,42,2,0
11609,5558,0,2,0,1217,1,2,0,59,3,0
11610,1423,2500,2,0,1225,1,3,1,2,2,0
11611,547,567,17,0,394,2,1,0,0,2,0
11612,7707,616,2,0,33,2,1,0,0,2,0
11613,539,2501,2,80,15,1,3,0,1,3,0
11614,7708,37,2,0,5,1,2,1,5,27,0
11615,7709,2502,2,0,5,3,1,0,56,2,0
11616,943,1939,368,124,433,1,3,1,5,6,0
11617,7710,27,45,0,1118,1,3,3,6,24,0
11618,7711,114,2,0,5,1,1,0,9,10,0
11619,7712,158,2,0,106,1,2,0,2,8,0
11620,7713,1410,2,0,15,1,1,3,47,2,0
11621,7714,337,252,0,219,3,1,0,3,4,0
11622,7715,223,298,0,276,1,4,1,63,0,0
11623,7716,401,2,0,265,1,4,1,7,10,0
11624,7717,19,2,214,444,1,3,0,34,2,0
11625,7718,2503,2,0,147,1,4,1,5,6,0
11626,6589,1008,283,72,1335,1,4,3,13,7,0
11627,464,766,1030,0,219,1,4,0,3,4,0
11628,7719,123,711,448,1113,1,4,3,90,3,1
11629,7720,2504,1031,179,1171,1,3,6,25,24,0
11630,7721,273,45,0,182,1,1,0,5,24,0
11631,7722,20,1032,0,586,1,2,1,5,31,0
11632,7723,2505,1033,0,5,5,4,2,86,2,0
11633,495,381,2,0,17,1,1,0,0,2,0
11634,7724,1909,2,0,103,2,1,0,0,2,0
11635,7725,223,523,0,276,1,2,1,71,9,0
11636,7726,7,2,405,1233,1,4,7,54,0,0
11637,7727,194,122,0,1439,1,1,0,34,9,0
11638,1076,11,454,0,428,1,2,1,5,6,0
11639,7728,2066,2,0,111,1,4,3,68,4,0
11640,4877,80,2,0,379,1,2,0,2,6,0
11641,7729,59,0,0,1440,1,2,0,9,0,0
11642,7730,2506,1034,0,5,1,3,1,116,8,0
11643,7731,40,2,5,5,1,4,1,2,8,0
11644,7732,59,992,0,69,1,3,1,2,27,0
11645,7278,203,16,646,97,1,1,1,12,8,0
11646,7733,239,2,145,292,1,1,0,6,6,0
11647,7178,301,17,0,534,1,2,0,1,6,0
11648,7734,6,27,366,60,1,2,1,5,8,0
11649,7735,59,462,0,5,1,2,1,49,0,0
11650,551,32,39,647,1323,1,2,1,48,28,0
11651,7736,6,2,0,60,1,1,0,0,2,0
11652,7737,2350,29,0,1363,1,1,0,2,8,0
11653,7738,72,223,0,1352,2,1,0,0,3,0
11654,124,673,2,0,1013,1,1,1,5,6,0
11655,497,147,2,0,93,1,3,1,11,8,0
11656,7739,301,17,0,534,1,2,0,1,6,0
11657,7740,27,25,0,1118,1,1,0,5,2,0
11658,212,301,30,0,10,2,1,0,0,2,0
11659,731,7,3,648,1441,1,2,1,1,3,0
11660,7728,2066,2,0,111,1,4,3,68,4,0
11661,7741,510,2,0,1442,1,6,0,5,3,0
11662,17,17,2,0,15,2,1,3,0,1,0
11663,7742,110,185,0,42,1,2,0,5,1,0
11664,7743,40,2,5,5,1,4,1,2,8,0
11665,7744,2424,2,649,1402,1,2,2,2,16,0
11666,192,94,2,0,27,4,1,1,16,2,0
11667,7745,72,2,0,145,1,5,1,5,18,0
11668,3050,2507,2,0,191,1,4,3,3,4,0
11669,7746,301,45,0,534,1,2,0,1,24,0
11670,7747,0,0,0,294,1,2,0,9,0,0
11671,4140,549,2,0,386,1,4,0,0,1,0
11672,7748,123,711,448,1113,3,4,3,90,3,1
11674,7749,11,2,650,54,1,3,0,47,3,0
11675,7750,24,2,259,23,1,2,0,5,0,0
11676,7751,27,2,0,570,1,1,0,59,0,0
11677,7752,6,29,651,120,1,2,1,2,6,0
11678,7753,912,2,0,651,1,3,1,38,4,0
11679,7754,223,2,0,57,1,1,1,9,25,0
11680,7755,114,2,0,582,1,1,0,9,10,0
11681,2071,2508,0,0,1248,1,3,1,1,0,0
11682,7756,2509,2,0,15,1,1,3,47,2,0
11683,7757,264,2,0,548,1,1,0,59,2,0
11684,7758,1539,2,0,2,1,3,0,15,27,0
11685,728,0,19,0,47,1,1,1,0,18,0
11686,7759,125,196,0,448,2,1,0,0,2,0
11687,7760,6,2,0,60,1,1,0,0,2,0
11688,7761,673,2,0,5,1,2,0,5,6,0
11689,7762,271,2,0,5,1,4,1,1,31,0
11690,389,174,2,0,17,1,1,0,0,2,0
11691,257,59,39,0,89,1,2,1,9,8,0
11692,35,2510,2,0,27,4,1,1,16,2,0
11693,1601,11,1035,0,10,2,1,0,0,2,0
11694,7763,1466,34,652,987,1,3,1,2,8,0
11695,7764,237,2,365,495,1,4,1,25,9,0
11696,248,32,2,0,499,1,3,1,0,2,0
11697,7765,6,3,0,1443,1,6,1,2,3,0
11698,924,467,2,0,317,1,2,1,9,23,0
11699,4110,401,12,0,265,1,2,1,2,19,0
11700,7766,11,2,512,5,5,1,0,40,2,0
11701,728,174,2,0,17,1,1,0,28,2,0
11702,7767,951,2,0,1079,1,1,0,6,2,0
11703,7768,20,11,0,647,2,1,0,0,2,0
11704,7769,271,2,0,136,1,2,1,2,8,0
11705,77,237,2,123,495,1,3,1,25,1,0
11706,4119,404,2,0,958,1,2,1,74,2,0
11707,7770,2474,2,0,5,4,0,0,2,10,0
11708,7771,58,2,0,5,4,2,0,0,2,0
11709,4877,6,2,193,1444,1,2,0,9,6,0
11710,7772,93,2,0,5,3,1,0,0,2,1
11711,305,381,2,0,17,1,1,0,0,2,0
11712,7773,87,2,0,5,2,1,0,0,2,0
11713,7774,114,2,0,684,2,1,0,0,2,0
11714,7775,584,1027,0,41,1,3,0,18,1,0
11715,7776,2511,2,125,5,1,2,0,5,6,1
11716,7777,43,2,0,29,1,1,0,17,2,0
11717,517,383,2,0,15,2,1,0,0,2,0
11718,7778,112,2,513,1445,2,2,1,9,8,0
11719,7779,2366,3,31,284,1,1,3,14,3,0
11720,587,132,2,0,115,1,3,0,6,2,0
11721,1407,401,2,0,265,1,2,1,7,10,0
11722,7780,2512,2,0,1446,1,2,0,2,10,0
11723,7781,7,3,0,36,1,5,1,5,3,0
11724,7782,145,2,0,92,1,3,1,2,6,0
11725,7783,7,185,0,298,2,1,0,0,1,0
11726,7784,119,185,0,299,1,4,3,13,1,0
11727,7684,147,126,0,210,1,2,1,2,6,1
11728,165,11,2,610,1447,1,2,0,2,6,0
11729,7785,270,2,0,5,1,2,1,2,8,0
11730,7786,24,2,0,576,1,1,1,5,2,0
11731,1828,2513,2,0,1448,1,2,0,5,8,0
11732,7787,110,516,0,42,1,1,0,23,2,0
11733,7788,2289,937,0,889,1,4,12,6,6,0
11734,495,58,2,0,17,1,1,0,2,2,0
11735,7789,2514,511,319,889,4,4,3,6,1,0
11736,7790,112,2,0,1445,2,1,0,0,2,0
11737,42,341,2,0,9,1,4,3,6,1,0
11738,7791,653,509,0,456,1,3,3,20,11,0
11739,7792,1665,20,188,232,1,2,6,15,7,1
11740,7793,2515,2,653,101,1,1,1,25,12,0
11741,7794,1587,1036,0,743,3,4,3,8,1,0
11742,7795,167,2,33,101,1,1,8,60,35,0
11743,7796,167,2,654,101,1,1,1,25,2,0
11744,7797,31,2,0,209,1,6,1,3,27,0
11745,7798,653,13,0,456,3,4,3,20,11,0
11746,7799,132,1037,28,5,1,1,1,15,8,0
11748,7800,666,2,0,103,5,1,0,13,3,0
11749,7801,7,2,0,1374,2,1,0,0,2,0
11750,7802,2254,912,0,137,1,4,1,12,10,0
11751,482,894,30,0,313,1,2,0,1,11,0
11752,7803,178,20,0,51,1,2,1,50,27,1
11753,350,352,16,0,51,1,2,1,15,8,1
11754,7792,1665,20,188,51,1,2,6,15,7,1
11755,6705,352,20,562,51,1,2,3,15,7,1
11756,4271,1665,99,188,51,1,2,6,15,7,1
11757,5923,352,2,100,51,1,2,6,15,7,1
11758,3592,11,16,0,125,1,3,1,9,8,0
11759,439,352,16,0,51,1,2,1,15,8,1
11760,4094,352,20,0,51,1,2,1,15,7,1
11761,1191,174,2,0,17,1,1,0,0,2,0
11762,7804,213,2,0,210,1,2,0,5,2,1
11763,35,19,2,0,27,4,1,1,16,2,0
11764,418,147,1038,0,210,1,2,1,5,18,1
11765,7805,110,2,0,67,2,1,0,0,2,0
11766,7806,26,2,0,210,1,2,1,5,14,1
11767,7807,80,126,0,210,1,2,1,5,6,1
11768,7350,7,16,0,210,2,1,0,0,8,1
11769,7808,1457,16,655,210,1,2,1,66,8,1
11770,5244,272,16,0,210,1,2,1,66,8,1
11771,7710,147,188,0,210,1,2,1,5,27,1
11772,7809,114,2,0,62,1,2,0,0,2,0
11773,7810,11,17,0,537,1,4,1,5,9,0
11774,7811,27,2,0,1324,1,2,0,1,28,0
11775,7812,114,2,0,1449,3,3,1,2,8,0
11776,487,2516,2,0,234,1,3,1,67,3,0
11777,7813,60,2,656,5,1,3,7,3,25,0
11778,7814,58,0,0,469,1,2,1,48,0,0
11779,7815,101,250,0,1342,1,3,1,19,0,0
11780,7816,236,2,0,17,1,1,0,2,2,0
11781,879,14,44,0,96,1,2,0,5,11,0
11782,7817,0,2,0,682,1,0,0,0,31,0
11783,587,66,2,0,5,1,3,0,6,3,0
11784,7818,9,2,0,216,2,1,0,0,2,0
11785,7819,1558,2,0,134,1,4,1,5,1,0
11786,7820,2350,29,0,1363,1,2,0,2,8,0
11787,555,121,2,0,17,1,1,0,0,2,0
11788,6974,244,2,0,563,1,4,0,95,3,0
11789,7821,450,29,0,179,1,2,1,15,8,0
11790,3633,200,27,0,60,1,3,0,0,2,0
11791,7822,233,1039,0,150,1,1,0,0,2,0
11792,7823,1080,3,0,63,1,3,0,29,3,0
11793,7824,1511,25,0,419,1,2,3,82,5,0
11794,7825,59,2,0,201,1,2,1,0,6,0
11795,7826,1507,29,0,179,1,3,7,15,6,0
11796,7827,322,2,0,420,1,2,0,1,2,0
11797,7828,184,29,0,977,1,3,1,90,2,0
11798,7829,2517,1040,0,586,5,4,1,5,8,0
11799,7830,65,0,0,1450,1,4,1,54,0,0
11800,7831,237,2,0,5,3,1,3,0,2,0
11801,6756,93,2,0,17,1,1,0,0,2,0
11802,211,433,2,0,5,2,1,0,0,2,0
11803,3247,2350,965,0,1363,1,1,0,66,0,0
11804,246,911,227,0,20,1,2,2,12,19,0
11805,528,11,16,103,484,1,1,0,2,8,0
11806,7832,1143,2,0,155,2,1,0,0,2,0
11807,7704,14,44,0,96,1,2,0,5,10,0
11808,7833,2004,2,657,5,1,2,1,2,6,0
11809,7834,17,2,0,15,1,1,3,0,1,0
11810,7835,2518,2,0,17,1,1,0,0,2,0
11811,1989,2519,2,0,136,1,6,1,30,1,0
11812,3961,44,444,0,97,1,2,1,12,6,0
11813,7836,20,30,0,1002,1,1,0,2,6,0
11814,7837,633,122,0,440,1,4,3,45,5,0
11815,7838,468,25,0,200,2,1,0,0,7,0
11816,7839,786,2,197,1343,3,0,0,2,2,0
11817,4622,1221,2,0,276,1,4,0,71,6,0
11818,4361,2337,2,0,1451,1,4,1,13,8,0
11819,7840,2221,16,0,1314,1,3,7,9,8,0
11820,2393,247,2,0,60,1,1,0,0,2,0
11821,7841,59,245,0,279,2,1,0,0,2,0
11822,7842,2379,2,0,629,1,2,1,5,8,0
11823,7843,9,2,0,216,1,1,0,12,2,0
11824,7844,80,1029,0,254,1,3,0,47,2,0
11825,7845,237,3,0,200,2,1,0,0,3,0
11826,142,6,27,0,60,3,3,0,51,2,0
11827,7846,362,983,0,5,1,2,2,11,8,0
11828,7847,101,2,0,1372,3,0,1,67,26,0
11829,7777,2440,2,0,29,1,1,0,17,2,0
11830,7848,3,2,0,438,1,2,0,1,32,0
11831,226,371,2,0,295,1,1,0,9,10,0
11832,618,11,0,0,171,2,1,0,0,0,0
11833,6193,245,11,0,5,1,1,0,5,2,0
11834,7849,27,3,0,1118,1,1,1,5,3,0
11835,5924,2504,1031,418,1171,1,4,3,25,24,0
11836,64,66,2,0,17,1,1,0,0,2,0
11837,7850,399,2,0,114,1,1,0,9,33,0
11838,6360,462,3,0,5,1,1,1,5,3,0
11839,385,11,185,0,254,2,1,0,0,1,0
11840,7851,302,2,0,15,1,3,5,0,3,0
11841,7852,167,2,0,450,1,6,2,6,2,0
11842,3098,132,2,0,1452,1,3,0,2,1,0
11843,5729,11,0,0,10,2,1,0,0,0,0
11844,356,966,160,95,691,1,3,0,5,6,0
11845,5278,482,2,658,337,1,3,0,2,8,0
11846,7853,231,0,0,149,4,1,0,72,32,0
11847,2655,951,2,0,1079,1,1,0,6,2,0
11848,7854,840,2,0,444,1,2,0,34,3,0
11849,7855,2520,2,0,134,1,4,3,5,3,0
11850,7856,634,0,0,168,1,2,0,8,0,0
11851,288,605,2,649,1453,1,2,0,0,3,0
11852,497,59,2,0,1265,2,1,0,0,2,0
11853,7857,72,2,659,5,4,4,3,64,3,0
11854,2579,966,3,299,691,1,4,0,5,3,0
11855,7858,2513,2,0,1448,1,1,0,2,2,0
11856,7859,302,2,0,15,1,3,0,0,3,0
11858,7860,954,2,0,133,2,1,0,0,2,0
11859,7861,167,24,0,1453,1,1,0,0,2,0
11860,1155,2521,1041,0,41,1,2,7,6,5,0
11861,1517,270,2,0,181,1,1,2,0,12,0
11862,307,404,16,0,267,1,3,1,9,29,0
11863,3989,2305,2,0,5,1,3,1,67,18,0
11864,2595,6,52,0,42,1,1,0,23,2,0
11865,7862,114,2,613,1454,1,6,2,5,23,0
11866,7863,6,1042,181,6,1,3,1,4,3,0
11867,1828,381,2,0,17,1,1,0,42,2,0
11868,7864,58,16,0,469,1,2,1,9,8,0
11869,7865,7,529,0,271,1,5,1,3,3,0
11870,7435,0,24,0,125,1,2,1,9,19,0
11871,7866,2522,2,0,1455,1,2,1,35,8,0
11872,1796,2323,2,0,267,2,1,0,0,2,0
11873,7867,2523,2,0,705,3,4,3,10,2,0
11874,7868,2524,44,0,96,1,1,0,5,2,0
11875,7869,223,2,0,5,2,1,0,0,2,0
11876,7870,916,2,0,5,1,4,5,5,3,0
11877,3633,7,2,0,477,1,2,1,2,8,0
11878,364,2525,29,0,1363,1,1,0,48,10,0
11879,7871,953,2,0,4,1,4,0,1,3,0
11880,7872,318,2,0,474,1,2,7,3,4,0
11881,1348,2084,247,0,219,3,1,0,3,4,0
11882,7873,201,2,660,5,1,1,8,47,13,0
11883,3719,448,2,0,147,1,1,0,0,17,0
11884,5242,20,132,84,91,1,2,1,1,23,0
11885,7874,533,2,0,1123,1,2,0,2,2,0
11886,7875,174,2,0,297,2,1,0,0,2,0
11887,3700,275,16,0,183,1,2,0,1,8,0
11888,1898,61,2,0,17,1,1,0,0,2,0
11889,7876,59,16,0,297,1,1,1,2,8,0
11890,7877,245,11,0,5,1,1,0,5,2,0
11891,3103,37,2,0,17,1,1,0,0,2,0
11892,4555,77,1043,0,117,4,3,0,1,32,0
11893,7878,948,2,0,5,1,4,1,30,7,0
11894,7879,1642,673,0,5,1,2,0,11,8,0
11895,2080,322,2,0,1456,4,1,0,5,2,0
11896,7880,450,29,0,179,1,2,1,15,8,0
11897,7881,0,18,0,47,1,3,1,60,14,0
11899,7882,132,1044,0,1457,1,4,1,15,7,0
11900,7883,700,2,661,5,1,2,2,18,19,0
11901,7884,2526,2,0,1229,1,4,3,0,2,0
11902,4461,60,2,0,17,1,1,0,0,2,0
11903,7885,2527,2,0,15,2,1,0,0,2,0
11904,7886,1737,2,0,29,1,1,0,17,2,0
11905,7887,894,233,0,313,1,2,0,1,19,0
11906,165,172,34,662,66,1,3,0,6,6,0
11907,1396,59,2,0,665,2,1,0,0,2,0
11908,7888,174,2,0,17,1,1,4,0,3,0
11909,7889,0,2,0,165,1,1,1,0,2,0
11910,7890,2528,2,663,5,1,3,1,5,6,0
11911,279,224,67,0,141,1,1,1,46,12,0
11912,7891,112,2,0,1458,1,1,0,2,8,0
11913,7892,448,2,0,147,1,5,0,5,6,0
11914,7893,478,2,229,1459,3,1,3,9,1,0
11915,7894,894,1045,0,313,1,2,0,0,11,0
11916,7895,2052,222,0,1232,1,1,1,25,29,0
11917,2067,140,39,0,89,1,2,1,9,8,0
11918,7896,2030,28,0,66,1,0,0,6,3,0
11919,717,93,2,0,17,1,1,0,35,2,0
11920,2885,178,2,0,132,1,2,0,2,6,0
11921,7897,1490,341,0,1460,4,1,3,25,30,0
11922,3992,24,3,0,23,1,4,1,2,3,0
11923,150,89,2,0,2,1,1,0,15,8,0
11924,369,2167,2,36,5,1,4,1,2,6,0
11925,7898,1794,499,0,1461,1,2,0,5,6,0
11926,7899,2286,2,0,5,2,3,3,12,3,0
11927,7900,988,3,0,985,1,2,1,2,3,0
11928,7901,1766,2,0,15,2,1,0,0,2,0
11929,7902,6,84,0,42,1,1,0,0,2,0
11930,7903,2529,1046,0,1462,1,1,0,5,6,0
11931,7904,2529,1046,0,1462,1,4,0,5,6,0
11932,684,236,2,0,1015,1,2,1,5,8,0
11933,7905,35,2,0,5,1,2,1,15,8,0
11934,7906,381,2,0,17,1,1,0,0,2,0
11935,5692,459,2,0,5,4,2,1,28,17,0
11936,364,448,2,664,5,1,3,1,74,7,0
11937,7907,522,2,0,191,1,4,1,34,1,0
11938,7908,647,2,0,2,2,1,0,15,18,0
11939,7909,117,2,0,5,2,1,0,0,2,0
11940,7910,14,44,0,96,1,6,1,5,0,0
11942,165,1895,2,665,1246,1,4,1,5,8,0
11943,7911,35,2,0,5,1,2,1,15,8,0
11944,7912,58,2,2,5,1,1,0,9,3,0
11945,7913,132,1047,0,1307,1,4,0,70,20,0
11946,7914,93,2,666,983,3,4,7,5,9,0
11947,7915,121,2,0,17,1,1,0,0,26,0
11948,7916,11,2,0,624,1,1,0,2,6,0
11949,7917,1110,16,0,1248,1,1,0,2,8,0
11950,121,282,2,0,17,1,1,0,0,2,0
11951,7918,132,2,0,2,2,1,1,15,29,0
11952,7919,61,2,31,1454,1,2,0,5,2,0
11953,7920,80,16,0,146,2,1,0,0,8,0
11954,7921,1127,16,0,468,5,1,0,0,8,0
11955,7922,1650,2,667,1454,1,2,1,5,6,0
11956,64,381,2,0,17,1,1,0,0,2,0
11957,7923,2530,2,0,764,1,1,0,9,1,0
11958,7924,11,552,0,102,1,2,1,61,28,0
11959,7925,77,2,0,5,0,5,0,0,2,0
11960,7926,237,2,668,1463,1,2,1,2,8,0
11961,7927,252,1048,0,167,4,2,1,18,31,0
11962,2067,157,2,0,1244,1,1,0,9,6,0
11963,2653,1618,2,669,629,1,4,1,5,0,0
11964,7928,110,2,0,67,2,1,0,0,2,0
11965,2012,448,2,291,5,1,3,1,2,7,0
11966,248,11,24,0,1464,1,2,1,1,0,0
11967,7929,402,1049,0,141,1,1,1,5,6,0
11968,879,58,2,0,1289,1,2,0,5,2,0
11969,7930,77,1050,0,85,1,1,0,0,2,0
11970,7931,66,2,14,1454,1,1,1,5,29,0
11971,7932,1446,2,125,1454,1,2,1,5,6,0
11972,7933,58,2,145,1454,1,2,1,5,6,0
11973,10,10,2,2,1454,1,2,1,5,6,0
11974,7934,272,2,640,1454,1,2,1,5,6,0
11975,7935,2024,2,51,1454,1,2,1,5,6,0
11976,7936,1079,2,32,1454,1,2,1,5,6,0
11977,7937,2531,2,594,1454,1,2,0,5,5,0
11978,7938,2532,2,125,1454,1,2,1,5,6,0
11979,7939,2024,2,51,1454,1,2,1,5,6,0
11980,1583,510,198,0,647,1,2,0,2,6,0
11981,7940,2533,2,0,5,3,1,1,11,0,0
11982,5233,331,2,0,15,5,3,0,24,3,0
11983,7941,1075,30,0,749,1,4,1,9,6,0
11984,7942,114,2,0,186,1,1,0,5,9,0
11985,7943,307,2,298,5,1,1,0,65,19,0
11986,6522,2045,2,0,1229,1,2,0,34,5,0
11987,7944,2534,25,0,200,2,1,0,0,7,0
11988,7945,1621,2,0,133,2,1,0,0,2,0
11989,7946,2535,1051,599,737,1,4,12,3,5,0
11990,7947,717,2,0,678,1,3,0,1,2,0
11991,7948,1058,2,0,15,5,3,0,24,3,0
